date,vwretd,ewretd,sprtrn
2006-06-23,0.000926,0.002375,-0.000883
2006-06-26,0.005543,0.004767,0.004869
2006-06-27,-0.009672,-0.010046,-0.009084
2006-06-28,0.004934,0.002077,0.005487
2006-06-29,0.02362,0.022214,0.021565
2006-06-30,0.001016,0.00785,-0.002098
2006-07-03,0.007911,0.006226,0.007865
2006-07-05,-0.008493,-0.007863,-0.007249
2006-07-06,0.002202,0.002125,0.002494
2006-07-07,-0.007512,-0.008871,-0.00675
2006-07-10,0.000428,-0.00219,0.00147
2006-07-11,0.004158,0.003267,0.004087
2006-07-12,-0.010938,-0.009838,-0.010939
2006-07-13,-0.014147,-0.01484,-0.012959
2006-07-14,-0.005289,-0.006891,-0.004902
2006-07-17,-0.003578,-0.006947,-0.001383
2006-07-18,0.001632,0.000127,0.00192
2006-07-19,0.019847,0.019059,0.018555
2006-07-20,-0.011008,-0.013452,-0.008477
2006-07-21,-0.008937,-0.010792,-0.007077
2006-07-24,0.017719,0.015016,0.016625
2006-07-25,0.007591,0.00622,0.006321
2006-07-26,0.000335,0.000631,-0.000378
2006-07-27,-0.005474,-0.005409,-0.0041
2006-07-28,0.013052,0.011783,0.012152
2006-07-31,-0.000515,0.002443,-0.001478
2006-08-01,-0.005261,-0.00766,-0.004496
2006-08-02,0.006701,0.006878,0.006004
2006-08-03,0.002366,0.003799,0.001345
2006-08-04,-0.001169,-0.00198,-0.000711
2006-08-07,-0.003005,-0.004334,-0.002806
2006-08-08,-0.003901,-0.006171,-0.003363
2006-08-09,-0.004165,-0.005288,-0.004349
2006-08-10,0.003936,0.002548,0.004629
2006-08-11,-0.004552,-0.006284,-0.003986
2006-08-14,0.000695,0.000266,0.00116
2006-08-15,0.014926,0.012949,0.013697
2006-08-16,0.009373,0.009995,0.007662
2006-08-17,0.001454,0.003179,0.001582
2006-08-18,0.002968,0.002935,0.003715
2006-08-21,-0.003124,-0.003393,-0.00367
2006-08-22,0.001258,0.002716,0.001002
2006-08-23,-0.005159,-0.00609,-0.004489
2006-08-24,0.001257,0.000662,0.002374
2006-08-25,-0.000292,0.001549,-0.000748
2006-08-28,0.005565,0.005269,0.005166
2006-08-29,0.003015,0.006953,0.00192
2006-08-30,0.001335,0.005191,-8e-06
2006-08-31,0.000892,0.003152,-0.000345
2006-09-01,0.005059,0.00361,0.005515
2006-09-05,0.00257,0.004396,0.001709
2006-09-06,-0.011469,-0.012579,-0.009891
2006-09-07,-0.005378,-0.005234,-0.004799
2006-09-08,0.002437,0.001332,0.003787
2006-09-11,-0.001584,-0.004027,0.000477
2006-09-12,0.011411,0.011914,0.010442
2006-09-13,0.005111,0.006698,0.003777
2006-09-14,-0.00219,-0.001893,-0.001358
2006-09-15,0.002145,0.001515,0.002727
2006-09-18,0.001524,0.001479,0.000993
2006-09-19,-0.003259,-0.003654,-0.002172
2006-09-20,0.005183,0.00492,0.005211
2006-09-21,-0.004423,-0.00389,-0.005395
2006-09-22,-0.003776,-0.00544,-0.002466
2006-09-25,0.007915,0.004573,0.008815
2006-09-26,0.007254,0.003932,0.007517
2006-09-27,0.002109,0.00368,0.000187
2006-09-28,0.001863,0.001176,0.001915
2006-09-29,-0.00299,-0.001974,-0.002464
2006-10-02,-0.00389,-0.005594,-0.003391
2006-10-03,-0.000401,-0.003132,0.002096
2006-10-04,0.012363,0.01091,0.012076
2006-10-05,0.005072,0.008536,0.002222
2006-10-06,-0.003112,-0.00143,-0.00269
2006-10-09,0.002159,0.003724,0.0008
2006-10-10,0.002247,0.002689,0.002043
2006-10-11,-0.003595,-0.002578,-0.002564
2006-10-12,0.010567,0.012753,0.009541
2006-10-13,0.003346,0.005475,0.002047
2006-10-16,0.004362,0.00751,0.002512
2006-10-17,-0.004576,-0.004043,-0.003652
2006-10-18,0.001011,0.000516,0.0014
2006-10-19,0.002379,0.004938,0.000732
2006-10-20,-0.000425,-0.002823,0.0012
2006-10-23,0.005418,0.001171,0.006152
2006-10-24,0.000818,0.00019,0.000261
2006-10-25,0.004353,0.004211,0.003514
2006-10-26,0.006477,0.006882,0.004963
2006-10-27,-0.008193,-0.005486,-0.008452
2006-10-30,0.000333,0.001295,0.000428
2006-10-31,5.3e-05,0.000668,7e-06
2006-11-01,-0.008999,-0.01009,-0.007352
2006-11-02,-0.000135,-0.002943,-0.000344
2006-11-03,-0.000312,0.002871,-0.002223
2006-11-06,0.011518,0.009337,0.011347
2006-11-07,0.001818,0.001225,0.002218
2006-11-08,0.003357,0.003894,0.002083
2006-11-09,-0.00464,-0.00396,-0.005333
2006-11-10,0.002155,0.00367,0.001865
2006-11-13,0.002257,0.003079,0.002549
2006-11-14,0.006933,0.008046,0.006356
2006-11-15,0.004008,0.005532,0.002405
2006-11-16,0.001138,0.000185,0.002284
2006-11-17,0.000214,-0.000954,0.001029
2006-11-20,0.000481,0.001416,-0.0005
2006-11-21,0.003124,0.003135,0.001649
2006-11-22,0.003,0.003233,0.002338
2006-11-24,-0.001904,0.001694,-0.003656
2006-11-27,-0.014745,-0.014156,-0.013598
2006-11-28,0.003038,0.002724,0.003488
2006-11-29,0.00967,0.00972,0.009202
2006-11-30,0.001694,0.004401,0.000822
2006-12-01,-0.002826,-0.002653,-0.002799
2006-12-04,0.009992,0.009365,0.008885
2006-12-05,0.003862,0.003597,0.004003
2006-12-06,-0.001081,0.000116,-0.001315
2006-12-07,-0.003428,-0.001337,-0.003971
2006-12-08,0.001159,0.000435,0.001812
2006-12-11,0.001969,0.000909,0.00227
2006-12-12,-0.002021,-0.003558,-0.001047
2006-12-13,0.001191,0.000337,0.001169
2006-12-14,0.007678,0.004441,0.008689
2006-12-15,1.6e-05,-0.000502,0.001122
2006-12-18,-0.004988,-0.007153,-0.00323
2006-12-19,0.001873,-5e-05,0.002158
2006-12-20,-0.000615,0.00235,-0.001417
2006-12-21,-0.003813,-0.001329,-0.003674
2006-12-22,-0.004549,-0.00063,-0.005316
2006-12-26,0.004335,0.004164,0.004352
2006-12-27,0.007793,0.008709,0.007015
2006-12-28,-0.001042,-0.000452,-0.001479
2006-12-29,-0.004516,-0.001133,-0.004513
2007-01-03,-0.001338,-0.000159,-0.001199
2007-01-04,0.000549,0.000591,0.001228
2007-01-05,-0.007297,-0.009809,-0.006085
2007-01-08,0.002568,0.001731,0.00222
2007-01-09,6e-06,0.000262,-0.000517
2007-01-10,0.002093,0.001338,0.00194
2007-01-11,0.007322,0.00776,0.00634
2007-01-12,0.006142,0.006821,0.004853
2007-01-16,0.000297,0.000561,0.000818
2007-01-17,-0.000608,-0.000106,-0.000894
2007-01-18,-0.004686,-0.007338,-0.002971
2007-01-19,0.004348,0.005339,0.002895
2007-01-22,-0.005379,-0.004337,-0.005278
2007-01-23,0.005216,0.0062,0.003542
2007-01-24,0.008798,0.006918,0.008501
2007-01-25,-0.010735,-0.007872,-0.01127
2007-01-26,9e-05,0.003034,-0.001208
2007-01-29,0.00015,0.003428,-0.001097
2007-01-30,0.005761,0.005123,0.005772
2007-01-31,0.006358,0.00352,0.006593
2007-02-01,0.006258,0.006416,0.005354
2007-02-02,0.001257,0.002299,0.001694
2007-02-05,-0.000608,-0.001074,-0.000967
2007-02-06,0.001509,0.003197,0.000698
2007-02-07,0.002194,0.003716,0.001395
2007-02-08,-0.000426,0.001075,-0.001179
2007-02-09,-0.006912,-0.004901,-0.007077
2007-02-12,-0.003886,-0.002915,-0.003261
2007-02-13,0.008049,0.005359,0.007597
2007-02-14,0.007231,0.004639,0.007644
2007-02-15,0.001732,0.001444,0.001038
2007-02-16,0.000511,0.00264,-0.000872
2007-02-20,0.003573,0.005982,0.002844
2007-02-21,-0.000293,0.001667,-0.001404
2007-02-22,-0.000379,0.002277,-0.000858
2007-02-23,-0.002574,6.8e-05,-0.003564
2007-02-26,-0.001268,-0.00108,-0.001254
2007-02-27,-0.034119,-0.031231,-0.034725
2007-02-28,0.004744,0.003802,0.005561
2007-03-01,-0.002843,-0.004932,-0.002595
2007-03-02,-0.012476,-0.011435,-0.011403
2007-03-05,-0.01201,-0.017184,-0.009408
2007-03-06,0.01674,0.017683,0.015494
2007-03-07,-0.001349,6.4e-05,-0.002465
2007-03-08,0.007245,0.005598,0.007127
2007-03-09,0.001632,0.001708,0.000685
2007-03-12,0.003138,0.004002,0.002673
2007-03-13,-0.020154,-0.017483,-0.020368
2007-03-14,0.005427,0.00228,0.006691
2007-03-15,0.004778,0.006076,0.003684
2007-03-16,-0.003606,-0.003144,-0.003828
2007-03-19,0.011056,0.007394,0.010894
2007-03-20,0.006794,0.005634,0.006334
2007-03-21,0.016761,0.012048,0.017081
2007-03-22,-0.000141,0.002375,-0.000348
2007-03-23,0.001713,0.002268,0.001094
2007-03-26,0.000555,5e-05,0.000968
2007-03-27,-0.005696,-0.004883,-0.006184
2007-03-28,-0.007002,-0.004442,-0.007966
2007-03-29,0.003513,0.00198,0.00374
2007-03-30,-0.000365,0.002461,-0.001174
2007-04-02,0.003037,0.002025,0.002597
2007-04-03,0.008915,0.006778,0.00928
2007-04-04,0.001478,0.001204,0.001113
2007-04-05,0.003628,0.003187,0.00305
2007-04-09,0.000584,0.000858,0.000589
2007-04-10,0.002692,0.002476,0.002617
2007-04-11,-0.005864,-0.004224,-0.006573
2007-04-12,0.006386,0.00578,0.006206
2007-04-13,0.003735,0.005191,0.003488
2007-04-16,0.010487,0.009227,0.010751
2007-04-17,0.00103,-0.000892,0.00205
2007-04-18,0.000311,-0.000862,0.000693
2007-04-19,-0.002812,-0.004174,-0.001202
2007-04-20,0.009344,0.00788,0.009261
2007-04-23,-0.001728,-0.000693,-0.002304
2007-04-24,-0.000741,-0.001111,-0.000351
2007-04-25,0.00947,0.005081,0.010139
2007-04-26,-0.000595,-9e-05,-0.000782
2007-04-27,-0.000789,-0.001686,-0.00012
2007-04-30,-0.009282,-0.008639,-0.007831
2007-05-01,0.001749,-0.000804,0.002651
2007-05-02,0.008276,0.00914,0.006472
2007-05-03,0.003886,0.001993,0.004325
2007-05-04,0.002895,0.00265,0.00215
2007-05-07,0.0026,0.000893,0.002564
2007-05-08,-0.001403,-0.002055,-0.001166
2007-05-09,0.003691,0.003003,0.003223
2007-05-10,-0.013745,-0.013007,-0.013956
2007-05-11,0.010361,0.008263,0.009641
2007-05-14,-0.002703,-0.004631,-0.001793
2007-05-15,-0.00186,-0.006056,-0.001304
2007-05-16,0.007337,0.002548,0.008626
2007-05-17,-0.000512,-0.002035,-0.000918
2007-05-18,0.006785,0.005646,0.00661
2007-05-21,0.003249,0.00599,0.001543
2007-05-22,0.000937,0.004045,-0.000643
2007-05-23,-0.000932,-0.000894,-0.001207
2007-05-24,-0.011308,-0.011304,-0.009703
2007-05-25,0.006387,0.006418,0.005453
2007-05-29,0.00305,0.004874,0.00157
2007-05-30,0.008239,0.004318,0.007984
2007-05-31,0.001606,0.004507,0.000255
2007-06-01,0.005135,0.005396,0.003737
2007-06-04,0.002104,0.002545,0.001849
2007-06-05,-0.005316,-0.00357,-0.005347
2007-06-06,-0.00936,-0.007294,-0.008864
2007-06-07,-0.018105,-0.01422,-0.01757
2007-06-08,0.01078,0.006328,0.01137
2007-06-11,0.001116,0.000193,0.000962
2007-06-12,-0.010821,-0.010319,-0.010682
2007-06-13,0.014158,0.008852,0.015184
2007-06-14,0.00536,0.004925,0.004816
2007-06-15,0.007418,0.007951,0.006527
2007-06-18,-0.000898,0.000237,-0.001213
2007-06-19,0.001782,0.002899,0.001731
2007-06-20,-0.012706,-0.008315,-0.013601
2007-06-21,0.005398,0.002338,0.00618
2007-06-22,-0.01074,-0.005932,-0.012896
2007-06-25,-0.004829,-0.006476,-0.003208
2007-06-26,-0.004021,-0.003078,-0.003238
2007-06-27,0.00935,0.008031,0.009009
2007-06-28,0.000736,0.002357,-0.000418
2007-06-29,-0.000739,0.000124,-0.001567
2007-07-02,0.011414,0.008541,0.010696
2007-07-03,0.003443,0.002199,0.00358
2007-07-05,0.001215,0.001641,0.000348
2007-07-06,0.004468,0.003896,0.003304
2007-07-09,0.001553,0.002156,0.000921
2007-07-10,-0.013593,-0.010451,-0.014186
2007-07-11,0.005071,0.002479,0.005721
2007-07-12,0.017514,0.010693,0.019055
2007-07-13,0.00317,0.001082,0.003101
2007-07-16,-0.003056,-0.004465,-0.001919
2007-07-17,-6.4e-05,6e-05,-9.7e-05
2007-07-18,-0.001562,-0.003549,-0.002065
2007-07-19,0.004847,0.005587,0.004469
2007-07-20,-0.011679,-0.009234,-0.012221
2007-07-23,0.003035,-0.000493,0.004869
2007-07-24,-0.020135,-0.019044,-0.019805
2007-07-25,0.002672,-0.002476,0.004666
2007-07-26,-0.023859,-0.021884,-0.023339
2007-07-27,-0.014757,-0.010659,-0.015992
2007-07-30,0.009317,0.004439,0.010254
2007-07-31,-0.010143,-0.003866,-0.012647
2007-08-01,0.004114,-0.005684,0.007243
2007-08-02,0.005966,0.004093,0.004359
2007-08-03,-0.025944,-0.022608,-0.026586
2007-08-06,0.018013,0.000292,0.024151
2007-08-07,0.006577,0.005444,0.006159
2007-08-08,0.015607,0.017706,0.014072
2007-08-09,-0.026888,-0.015519,-0.02965
2007-08-10,-0.000469,-0.000983,0.000379
2007-08-13,-0.000555,-0.001632,-0.000495
2007-08-14,-0.019068,-0.017482,-0.018157
2007-08-15,-0.01567,-0.016746,-0.013908
2007-08-16,0.001849,-0.003934,0.003249
2007-08-17,0.02441,0.021044,0.024567
2007-08-20,0.001614,0.004,-0.00027
2007-08-21,0.002145,0.003189,0.001086
2007-08-22,0.013032,0.013399,0.011713
2007-08-23,-0.001611,-0.002708,-0.001072
2007-08-24,0.012342,0.009734,0.011535
2007-08-27,-0.008307,-0.004717,-0.008504
2007-08-28,-0.023434,-0.018346,-0.023473
2007-08-29,0.021811,0.016637,0.021922
2007-08-30,-0.00381,-0.002015,-0.004181
2007-08-31,0.0123,0.012035,0.011217
2007-09-04,0.011092,0.008003,0.010468
2007-09-05,-0.010081,-0.007605,-0.011501
2007-09-06,0.00442,0.003937,0.004252
2007-09-07,-0.016224,-0.012457,-0.016909
2007-09-10,-0.002909,-0.005696,-0.001273
2007-09-11,0.013507,0.009619,0.013632
2007-09-12,0.000216,-0.001838,4.8e-05
2007-09-13,0.007386,0.001737,0.00842
2007-09-14,0.001266,0.00202,0.000202
2007-09-17,-0.005816,-0.007233,-0.00512
2007-09-18,0.029282,0.023126,0.029208
2007-09-19,0.005785,0.008313,0.006086
2007-09-20,-0.005199,-0.004041,-0.006723
2007-09-21,0.004909,0.004343,0.004609
2007-09-24,-0.004467,-0.004006,-0.005256
2007-09-25,-0.000433,-0.002189,-0.000343
2007-09-26,0.005497,0.005468,0.005411
2007-09-27,0.005356,0.006289,0.003907
2007-09-28,-0.002684,-0.001759,-0.003023
2007-10-01,0.01373,0.01251,0.01329
2007-10-02,0.000505,0.004613,-0.000265
2007-10-03,-0.005146,-0.003678,-0.004552
2007-10-04,0.002714,0.003147,0.002111
2007-10-05,0.011823,0.012578,0.00956
2007-10-08,-0.003018,-0.00233,-0.003217
2007-10-09,0.008034,0.006015,0.008096
2007-10-10,-0.000231,0.001133,-0.001712
2007-10-11,-0.005186,-0.007075,-0.005159
2007-10-12,0.005326,0.005038,0.004754
2007-10-15,-0.008594,-0.008211,-0.008381
2007-10-16,-0.007019,-0.006445,-0.006573
2007-10-17,0.002874,0.001282,0.001761
2007-10-18,0.00042,0.000275,-0.000753
2007-10-19,-0.024591,-0.020867,-0.025616
2007-10-22,0.00328,0.003886,0.003798
2007-10-23,0.01024,0.007451,0.008803
2007-10-24,-0.00324,-0.004884,-0.002441
2007-10-25,-0.001014,-0.002181,-0.000976
2007-10-26,0.013813,0.010354,0.013788
2007-10-29,0.005375,0.002897,0.003713
2007-10-30,-0.006892,-0.005773,-0.006463
2007-10-31,0.013188,0.009577,0.011992
2007-11-01,-0.025887,-0.024121,-0.026424
2007-11-02,0.002063,-0.000496,0.000802
2007-11-05,-0.006631,-0.009896,-0.004955
2007-11-06,0.012829,0.006438,0.012049
2007-11-07,-0.02688,-0.022753,-0.02937
2007-11-08,-0.000584,-0.001326,-0.000576
2007-11-09,-0.015044,-0.010192,-0.014287
2007-11-12,-0.014034,-0.01119,-0.009988
2007-11-13,0.027892,0.018369,0.029093
2007-11-14,-0.005799,-0.004734,-0.007069
2007-11-15,-0.014097,-0.011762,-0.013213
2007-11-16,0.004588,-0.001512,0.00523
2007-11-19,-0.018698,-0.020127,-0.01746
2007-11-20,0.003988,-0.003493,0.004486
2007-11-21,-0.015274,-0.01139,-0.015927
2007-11-23,0.016333,0.015283,0.016891
2007-11-26,-0.020441,-0.016998,-0.023239
2007-11-27,0.012176,0.003977,0.01493
2007-11-28,0.029412,0.024263,0.02856
2007-11-29,-0.000339,-8.8e-05,0.000477
2007-11-30,0.007109,0.00704,0.00777
2007-12-03,-0.005527,-0.006714,-0.005887
2007-12-04,-0.007229,-0.007347,-0.00654
2007-12-05,0.014447,0.010811,0.01519
2007-12-06,0.01571,0.016994,0.015037
2007-12-07,-0.00021,0.002029,-0.001778
2007-12-10,0.007767,0.005163,0.00751
2007-12-11,-0.025421,-0.020362,-0.025271
2007-12-12,0.005673,0.002328,0.00605
2007-12-13,-0.000994,-0.005211,0.001224
2007-12-14,-0.013436,-0.013185,-0.013746
2007-12-17,-0.016014,-0.017896,-0.015021
2007-12-18,0.006433,0.007592,0.00628
2007-12-19,-0.000322,0.000468,-0.001361
2007-12-20,0.006285,0.00577,0.0049
2007-12-21,0.017143,0.015064,0.01667
2007-12-24,0.009125,0.009065,0.008077
2007-12-26,0.001511,0.003201,0.000809
2007-12-27,-0.013539,-0.014165,-0.014216
2007-12-28,0.002045,-0.000388,0.001436
2007-12-31,-0.006516,0.001093,-0.006852
2008-01-02,-0.011818,-0.00658,-0.014438
2008-01-03,-0.000953,-0.004544,0.0
2008-01-04,-0.025688,-0.022417,-0.024552
2008-01-07,0.000185,-0.001854,0.003223
2008-01-08,-0.017053,-0.014033,-0.018352
2008-01-09,0.009987,-0.000434,0.013624
2008-01-10,0.008434,0.009699,0.007948
2008-01-11,-0.013919,-0.011295,-0.013595
2008-01-14,0.010459,0.007797,0.010871
2008-01-15,-0.024754,-0.018427,-0.024925
2008-01-16,-0.006665,-8.8e-05,-0.005612
2008-01-17,-0.027744,-0.021596,-0.029093
2008-01-18,-0.00556,-0.007317,-0.006045
2008-01-22,-0.009421,-0.010336,-0.011085
2008-01-23,0.019784,0.018216,0.021442
2008-01-24,0.012578,0.011073,0.010063
2008-01-25,-0.012957,-0.00154,-0.015872
2008-01-28,0.017161,0.013508,0.017556
2008-01-29,0.006401,0.007683,0.006152
2008-01-30,-0.005359,-0.002545,-0.004764
2008-01-31,0.01496,0.015154,0.016772
2008-02-01,0.016003,0.015752,0.012238
2008-02-04,-0.008995,-0.003026,-0.010463
2008-02-05,-0.030849,-0.021564,-0.031996
2008-02-06,-0.008002,-0.007234,-0.007624
2008-02-07,0.007713,0.00519,0.007886
2008-02-08,-0.002069,-0.002751,-0.004204
2008-02-11,0.005789,0.002814,0.005889
2008-02-12,0.006264,0.004114,0.007266
2008-02-13,0.014377,0.013171,0.013604
2008-02-14,-0.013217,-0.013637,-0.013422
2008-02-15,-0.000457,-0.004058,0.000838
2008-02-19,0.000611,0.002554,-0.000896
2008-02-20,0.008875,0.005108,0.008341
2008-02-21,-0.011826,-0.009669,-0.012867
2008-02-22,0.006783,0.000398,0.007881
2008-02-25,0.015093,0.013327,0.013813
2008-02-26,0.00825,0.009598,0.006918
2008-02-27,-0.00076,-4e-06,-0.000919
2008-02-28,-0.007712,-0.008707,-0.008942
2008-02-29,-0.026162,-0.020156,-0.02709
2008-03-03,-0.00044,-0.005173,0.000534
2008-03-04,-0.004797,-0.006713,-0.003448
2008-03-05,0.006941,0.003282,0.005238
2008-03-06,-0.022033,-0.021415,-0.022014
2008-03-07,-0.008764,-0.00765,-0.00841
2008-03-10,-0.018223,-0.020818,-0.015464
2008-03-11,0.035783,0.027089,0.03713
2008-03-12,-0.007002,-0.004185,-0.008996
2008-03-13,0.007295,0.007472,0.005127
2008-03-14,-0.020005,-0.018156,-0.020783
2008-03-17,-0.014947,-0.020958,-0.008959
2008-03-18,0.039596,0.028541,0.04241
2008-03-19,-0.026077,-0.017066,-0.024287
2008-03-20,0.021232,0.014587,0.023945
2008-03-24,0.017603,0.02172,0.015321
2008-03-25,0.005737,0.010894,0.002304
2008-03-26,-0.006417,-0.002748,-0.008766
2008-03-27,-0.010149,-0.004629,-0.011461
2008-03-28,-0.007963,-0.007239,-0.00795
2008-03-31,0.005316,0.005286,0.005687
2008-04-01,0.032159,0.020949,0.035896
2008-04-02,0.000356,0.003264,-0.001934
2008-04-03,0.002689,0.001723,0.001302
2008-04-04,0.001956,0.00279,0.000796
2008-04-07,0.001709,0.001831,0.001562
2008-04-08,-0.003187,-0.002678,-0.0051
2008-04-09,-0.009015,-0.011449,-0.008092
2008-04-10,0.0056,0.00507,0.004474
2008-04-11,-0.019553,-0.015648,-0.020374
2008-04-14,-0.002547,-0.00439,-0.003384
2008-04-15,0.005102,0.002152,0.0046
2008-04-16,0.024171,0.017917,0.022691
2008-04-17,-0.001209,-0.001984,0.000623
2008-04-18,0.016587,0.01248,0.018139
2008-04-21,-0.000549,-0.001554,-0.001554
2008-04-22,-0.009247,-0.01282,-0.00881
2008-04-23,0.001109,0.002103,0.0029
2008-04-24,0.005093,0.007875,0.006442
2008-04-25,0.006936,0.0057,0.006495
2008-04-28,0.000288,0.003713,-0.001052
2008-04-29,-0.00566,-0.004852,-0.003889
2008-04-30,-0.001543,0.00172,-0.003846
2008-05-01,0.014565,0.010972,0.017141
2008-05-02,0.003265,0.000372,0.003236
2008-05-05,-0.002623,-0.001149,-0.004534
2008-05-06,0.008434,0.006279,0.007652
2008-05-07,-0.015892,-0.011596,-0.018114
2008-05-08,0.004607,0.002007,0.003669
2008-05-09,-0.004564,-0.000632,-0.006725
2008-05-12,0.011008,0.0108,0.011021
2008-05-13,0.000777,0.002637,-0.000385
2008-05-14,0.003042,0.002006,0.004006
2008-05-15,0.01116,0.008123,0.010585
2008-05-16,0.002444,0.001134,0.00125
2008-05-19,-0.000218,-0.000465,0.000898
2008-05-20,-0.005979,-0.003441,-0.009274
2008-05-21,-0.015336,-0.00903,-0.016054
2008-05-22,0.002913,0.003284,0.002617
2008-05-23,-0.011537,-0.007284,-0.013211
2008-05-27,0.00489,0.006128,0.006846
2008-05-28,0.005731,0.003516,0.003963
2008-05-29,0.004398,0.005273,0.005335
2008-05-30,0.003259,0.004897,0.001516
2008-06-02,-0.008973,-0.008327,-0.010504
2008-06-03,-0.004849,-0.001827,-0.005788
2008-06-04,-0.000875,0.00137,-0.000327
2008-06-05,0.020267,0.014712,0.019496
2008-06-06,-0.026707,-0.019843,-0.030889
2008-06-09,-0.000595,-0.007748,0.000794
2008-06-10,-0.00503,-0.005357,-0.002438
2008-06-11,-0.015201,-0.014938,-0.016894
2008-06-12,0.001469,0.001032,0.00328
2008-06-13,0.014706,0.012214,0.015046
2008-06-16,0.003269,0.005457,8.1e-05
2008-06-17,-0.003948,-0.004326,-0.006771
2008-06-18,-0.00827,-0.008336,-0.009712
2008-06-19,0.002404,0.002764,0.003752
2008-06-20,-0.017501,-0.013806,-0.018543
2008-06-23,-0.000861,-0.008977,5.3e-05
2008-06-24,-0.006232,-0.009804,-0.002815
2008-06-25,0.006273,0.007383,0.005843
2008-06-26,-0.026181,-0.019205,-0.029365
2008-06-27,-0.002492,-0.005735,-0.003717
2008-06-30,-0.00102,-0.005703,0.001267
2008-07-01,0.001815,-0.006281,0.003836
2008-07-02,-0.020998,-0.018104,-0.018204
2008-07-03,-0.002418,-0.006058,0.001094
2008-07-07,-0.00858,-0.011638,-0.008385
2008-07-08,0.01702,0.018354,0.01708
2008-07-09,-0.019383,-0.014159,-0.022776
2008-07-10,0.007644,0.002293,0.00699
2008-07-11,-0.008282,-0.003134,-0.01109
2008-07-14,-0.008231,-0.012314,-0.009028
2008-07-15,-0.011492,-0.009188,-0.010901
2008-07-16,0.024079,0.026523,0.025064
2008-07-17,0.009662,0.016424,0.012013
2008-07-18,0.000317,0.000886,0.000286
2008-07-21,0.003991,0.006922,-0.000539
2008-07-22,0.011136,0.015198,0.013492
2008-07-23,0.001831,0.006601,0.004064
2008-07-24,-0.024336,-0.018608,-0.023125
2008-07-25,0.005552,0.006381,0.004168
2008-07-28,-0.016515,-0.013748,-0.018597
2008-07-29,0.021268,0.016848,0.023356
2008-07-30,0.01648,0.006791,0.016672
2008-07-31,-0.011726,-0.0027,-0.013144
2008-08-01,-0.005172,-0.000643,-0.005578
2008-08-04,-0.013381,-0.012175,-0.008966
2008-08-05,0.024519,0.013529,0.028719
2008-08-06,0.005716,0.006614,0.003354
2008-08-07,-0.016834,-0.012514,-0.017934
2008-08-08,0.019189,0.015856,0.023893
2008-08-11,0.006653,0.010688,0.006943
2008-08-12,-0.00964,-0.005649,-0.012051
2008-08-13,-0.000114,0.002639,-0.002916
2008-08-14,0.005112,0.006583,0.005522
2008-08-15,0.001349,-0.00084,0.004076
2008-08-18,-0.013401,-0.009901,-0.015098
2008-08-19,-0.008881,-0.011698,-0.009315
2008-08-20,0.006869,0.002737,0.006197
2008-08-21,0.003188,-0.002198,0.002495
2008-08-22,0.009527,0.009552,0.011333
2008-08-25,-0.018552,-0.015097,-0.019625
2008-08-26,0.003558,0.002901,0.003686
2008-08-27,0.009602,0.008219,0.007983
2008-08-28,0.014314,0.013386,0.01484
2008-08-29,-0.011672,-0.003383,-0.013724
2008-09-02,-0.00702,-0.003504,-0.004093
2008-09-03,-0.002974,-0.000438,-0.002035
2008-09-04,-0.028947,-0.021585,-0.029922
2008-09-05,0.003865,-0.000287,0.004431
2008-09-08,0.014831,0.007695,0.02051
2008-09-09,-0.034997,-0.028931,-0.034138
2008-09-10,0.008558,0.003563,0.006149
2008-09-11,0.010959,-0.002848,0.013806
2008-09-12,0.005355,0.004946,0.002122
2008-09-15,-0.045694,-0.039339,-0.047136
2008-09-16,0.015211,0.003425,0.017515
2008-09-17,-0.04548,-0.040852,-0.047133
2008-09-18,0.044149,0.041546,0.043342
2008-09-19,0.04613,0.04956,0.040257
2008-09-22,-0.036823,-0.026831,-0.038237
2008-09-23,-0.015606,-0.012835,-0.015633
2008-09-24,-0.003261,-0.009146,-0.001978
2008-09-25,0.016536,0.008866,0.019657
2008-09-26,-0.001974,-0.008251,0.003167
2008-09-29,-0.082622,-0.061273,-0.087897
2008-09-30,0.04663,0.027764,0.054203
2008-10-01,-0.005703,-0.004615,-0.004544
2008-10-02,-0.045669,-0.039095,-0.040291
2008-10-03,-0.01431,-0.016888,-0.013507
2008-10-06,-0.042386,-0.059322,-0.038518
2008-10-07,-0.057971,-0.047021,-0.057395
2008-10-08,-0.011662,-0.026835,-0.011333
2008-10-09,-0.072777,-0.063671,-0.076167
2008-10-10,-0.012027,-0.006462,-0.011759
2008-10-13,0.114918,0.107422,0.1158
2008-10-14,-0.009039,-0.001674,-0.005322
2008-10-15,-0.089818,-0.070781,-0.09035
2008-10-16,0.03964,0.029535,0.042508
2008-10-17,-0.002514,0.00163,-0.006213
2008-10-20,0.046511,0.035555,0.047685
2008-10-21,-0.031528,-0.020675,-0.0308
2008-10-22,-0.059158,-0.048848,-0.061013
2008-10-23,0.000863,-0.020278,0.012634
2008-10-24,-0.033427,-0.031303,-0.034511
2008-10-27,-0.036965,-0.035386,-0.031764
2008-10-28,0.095343,0.050386,0.10789
2008-10-29,0.001444,0.021629,-0.011079
2008-10-30,0.031975,0.035643,0.025804
2008-10-31,0.018105,0.033921,0.015365
2008-11-03,-0.000641,0.008679,-0.002529
2008-11-04,0.039047,0.026558,0.040826
