date,long_ret,short_ret,raw_ret,net_ret,n_stocks
1994-02-18,0.0095095999999999,0.0067126999999999,0.0027968999999999,0.0007968999999998999,500
1994-02-22,-0.0090569,0.01557,-0.0246269,-0.026626900000000002,500
1994-02-23,-0.0125410999999999,0.012678,-0.0252190999999999,-0.0272190999999999,500
1994-02-24,0.0193653999999999,0.0090922,0.0102731999999999,0.0082731999999999,500
1994-02-25,0.0030559,0.0026980999999999,0.0003578,-0.0016422,500
1994-02-28,-0.0009299,-0.0093323,0.0084023999999999,0.0064023999999999,500
1994-03-01,0.0016696666666666,-0.0067387,0.0084083666666666,0.006408366666666601,500
1994-03-02,-0.0007628,0.0061321,-0.0068949,-0.0088949,500
1994-03-03,0.0230817999999999,-0.0040558,0.0271375999999999,0.0251375999999999,500
1994-03-04,-0.0101542,0.0086325,-0.0187867,-0.020786699999999998,500
1994-03-07,-0.0038013,-0.0136219999999999,0.0098206999999999,0.0078206999999999,500
1994-03-08,0.025426,-0.0066605,0.0320865,0.030086499999999995,500
1994-03-09,0.0002217,0.0017114,-0.0014897,-0.0034897,500
1994-03-10,-0.0031741,0.0071148,-0.0102889,-0.0122889,500
1994-03-11,0.0071367,0.008433,-0.0012963,-0.0032963000000000003,500
1994-03-14,0.0102291,-2.9000000000000037e-05,0.0102581,0.008258099999999999,500
1994-03-15,0.0225305,0.0078624,0.0146681,0.0126681,500
1994-03-16,0.0069413,-0.0031647,0.010106,0.008106,500
1994-03-17,0.0077612,0.002418,0.0053432,0.0033432,500
1994-03-18,-0.0002443,0.0075388,-0.0077831,-0.0097831,499
1994-03-21,0.0065207,0.0034029999999999,0.0031177,0.0011177000000000001,500
1994-03-22,0.0024254,-0.013132,0.0155573999999999,0.0135573999999999,500
1994-03-23,-0.0120698,-0.0150185999999999,0.0029487999999999,0.0009487999999998999,500
1994-03-24,-0.0047966,-0.0133748,0.0085782,0.006578199999999999,500
1994-03-25,-0.0152914,-0.0126849,-0.0026064999999999,-0.004606499999999901,500
1994-03-28,-0.0273814999999999,-0.0191718,-0.0082096999999999,-0.0102096999999999,500
1994-03-29,-0.0084304999999999,-0.0181653,0.0097348,0.0077348,500
1994-03-30,-0.0039256999999999,-0.0053545999999999,0.0014289,-0.0005711,500
1994-03-31,-0.0251997,-0.0219512,-0.0032484999999999,-0.0052484999999999,500
1994-04-04,0.0559057,0.0030319,0.0528738,0.0508738,500
1994-04-05,-0.0055751999999999,-0.0023055999999999,-0.0032695999999999,-0.0052695999999999,500
1994-04-06,0.0300093,0.0081281,0.0218811999999999,0.019881199999999898,500
1994-04-07,9.07999999999999e-05,-0.0138337999999999,0.0139245999999999,0.0119245999999999,500
1994-04-08,0.0040952,-0.0091612,0.0132564,0.0112564,500
1994-04-11,-0.0137587,-0.0079009,-0.0058578,-0.0078578,500
1994-04-12,-0.0155898,0.0014984999999999,-0.0170883,-0.019088300000000002,500
1994-04-13,-0.0034832999999999,0.0052937,-0.008777,-0.010777,500
1994-04-14,-0.0040125,-0.0034383,-0.0005741999999999,-0.0025741999999999,500
1994-04-15,-0.0272480999999999,-0.0230282,-0.0042198999999999,-0.0062198999999999,500
1994-04-18,-0.0013105,-0.0102863,0.0089757999999999,0.0069757999999999,500
1994-04-19,-0.013069,-0.0167999,0.0037309,0.0017309,500
1994-04-20,0.02256,0.0044934,0.0180666,0.0160666,500
1994-04-21,0.0174809,-0.017335,0.0348159,0.032815899999999995,500
1994-04-22,0.0442785,0.0032526,0.0410259,0.039025899999999995,500
1994-04-25,0.001483,-0.0051696,0.0066526,0.0046526,500
1994-04-26,0.0031808,-0.0138073,0.0169881,0.014988099999999999,500
1994-04-28,0.0025007,0.0130954,-0.0105947,-0.0125947,500
1994-04-29,-0.0023535999999999,0.0468921,-0.0492456999999999,-0.0512456999999999,500
1994-05-02,0.0103102,0.0018846999999999,0.0084255,0.006425500000000001,500
1994-05-03,-0.0011425,-0.007556,0.0064135,0.0044135,500
1994-05-04,0.0061931,-0.0033132999999999,0.0095064,0.0075064,500
1994-05-05,-0.0054189999999999,-0.0067886999999999,0.0013697,-0.0006303000000000001,500
1994-05-06,-0.0326242,-0.0113731,-0.0212511,-0.023251099999999997,500
1994-05-09,0.0048392999999999,0.0033456,0.0014936999999999,-0.0005063000000001001,500
1994-05-10,-0.0122347,9.490000000000124e-05,-0.0123296,-0.0143296,500
1994-05-11,0.0246749,-0.002515,0.0271899,0.0251899,500
1994-05-12,0.0062044,-0.0113375,0.0175419,0.015541899999999999,500
1994-05-13,-0.0081351999999999,-0.0061990999999999,-0.0019360999999999,-0.0039360999999999,500
